@ NAME             %07s "SQLerrTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*                 TIME               K_SQLerr01               K_SQLerr02               K_SQLerr03               K_SQLerr04               K_SQLerr05               K_SQLerr06               K_SQLerr07               K_SQLerr08               K_SQLerr09               K_SQLerr10               K_SQLerr11               K_SQLerr12               K_SQLerr13               K_SQLerr14               K_SQLerr15               K_SQLerr16               K_SQLerr17               K_SQLerr18               K_SQLerr19               K_SQLerr20               K_SQLerr21               K_SQLerr22               K_SQLerr23               K_SQLerr24 
$                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le 
             17.30900000             0.00049077            -0.00016510             0.00033749            -0.00041578             0.00056606             0.00007500            -0.00020735             0.00041021             0.00020736             0.00020255             0.00003109             0.00074502             0.00047568            -0.00012808             0.00025492             0.00021584             0.00066495            -0.00005876             0.00025174            -0.00032008             0.00016465             0.00018557             0.00029737            -0.00004108
             19.71060000             0.00003343             0.00013394            -0.00004426             0.00014434             0.00053326             0.00074806            -0.00018409             0.00040633             0.00015060            -0.00000714             0.00022317             0.00076711             0.00095371            -0.00006849             0.00035037             0.00100607             0.00046894             0.00087360             0.00006279             0.00019719             0.00052350             0.00021897             0.00003711            -0.00000002
             20.50980000            -0.00016800             0.00000645            -0.00086396             0.00041313             0.00074772             0.00105992            -0.00010664             0.00035818             0.00013507             0.00033804             0.00027700             0.00047003             0.00109015             0.00027346             0.00027592             0.00039384             0.00068467             0.00068735             0.00031403             0.00049063             0.00097882             0.00023689             0.00042242             0.00014487
             21.30870100            -0.00004062             0.00015959            -0.00124413             0.00044445             0.00055700             0.00139032            -0.00008586             0.00020331             0.00029718             0.00060388             0.00032311             0.00023130             0.00131916             0.00029449             0.00033575             0.00068919             0.00080034             0.00066716             0.00044667             0.00030660             0.00100693             0.00030926             0.00019130             0.00026402
             22.10700000            -0.00021269            -0.00002939            -0.00108922             0.00004351             0.00032800             0.00127010            -0.00024181             0.00008425             0.00033711             0.00040626             0.00009044            -0.00009290             0.00126274             0.00012504             0.00017821             0.00039081             0.00052695             0.00050001             0.00008246             0.00005304             0.00102956             0.00012040             0.00012554             0.00030475
             22.90480000            -0.00017782            -0.00042382            -0.00087740            -0.00030702             0.00019185             0.00100159            -0.00033949            -0.00017517             0.00024939             0.00023693             0.00004207            -0.00018572             0.00106516             0.00000336             0.00001645             0.00029613             0.00032144             0.00012312             0.00006414            -0.00012016             0.00086126            -0.00002404            -0.00006322             0.00013601
             23.70179900            -0.00025443            -0.00048219            -0.00079710            -0.00039448             0.00001483             0.00075962            -0.00053122            -0.00039213             0.00004190             0.00022577            -0.00016338            -0.00030502             0.00084742            -0.00035498            -0.00012581             0.00011013             0.00034505            -0.00018702            -0.00017519            -0.00023331             0.00054141            -0.00004162            -0.00020691            -0.00022593
             24.49790000            -0.00028334            -0.00069280            -0.00081349            -0.00084182            -0.00015791             0.00087506            -0.00090319            -0.00042394             0.00003816             0.00012602            -0.00028087            -0.00052282             0.00080384            -0.00059020            -0.00027685            -0.00007019             0.00028845            -0.00019714            -0.00027516            -0.00051160             0.00050604            -0.00020172            -0.00038573            -0.00026018
             25.29280100            -0.00038392            -0.00072522            -0.00076274            -0.00084074            -0.00008437             0.00060912            -0.00088904            -0.00046638             0.00001252             0.00009488            -0.00043124            -0.00052791             0.00090105            -0.00053396            -0.00023187            -0.00016313             0.00019749            -0.00041050            -0.00057322            -0.00058740             0.00042332            -0.00013375            -0.00027732            -0.00042744
             26.08639900            -0.00032771            -0.00079792            -0.00068729            -0.00097725            -0.00019344             0.00057049            -0.00094916            -0.00056035             0.00008070             0.00006215            -0.00053538            -0.00056096             0.00075736            -0.00063039            -0.00038582            -0.00022340             0.00017756            -0.00037830            -0.00042775            -0.00059652             0.00031517            -0.00022318            -0.00032350            -0.00043700
             26.87870000            -0.00045994            -0.00083303            -0.00058341            -0.00108498            -0.00031602             0.00059861            -0.00104836            -0.00059104             0.00007511             0.00011511            -0.00062937            -0.00065450             0.00059847            -0.00069302            -0.00042844            -0.00039771            -0.00001719            -0.00042770            -0.00055616            -0.00058849             0.00029002            -0.00023291            -0.00044587            -0.00057168
             27.66950000            -0.00029834            -0.00084901            -0.00073488            -0.00119925            -0.00025678             0.00059575            -0.00097304            -0.00065069             0.00003187             0.00004136            -0.00053196            -0.00062914             0.00076409            -0.00069204            -0.00036531            -0.00026293            -0.00003323            -0.00050323            -0.00042961            -0.00066110             0.00032006            -0.00037048            -0.00051206            -0.00049056
             28.45900000            -0.00023929            -0.00092400            -0.00068139            -0.00119577            -0.00027402             0.00041997            -0.00093714            -0.00062698             0.00002499             0.00009354            -0.00048404            -0.00061999             0.00074129            -0.00072839            -0.00045232            -0.00027845             0.00003795            -0.00053208            -0.00046476            -0.00065323             0.00022630            -0.00034400            -0.00056614            -0.00063421
             29.24740000            -0.00036679             0.00002660             0.00060339            -0.00047236             0.00027224             0.00007207             0.00010353             0.00026067             0.00003941             0.00019107            -0.00014698             0.00007908             0.00082683            -0.00055752             0.00025387            -0.00017227             0.00010879            -0.00028089             0.00015877             0.00014612            -0.00005786             0.00057717            -0.00092955             0.00010497
