@ NAME             %7s "VLTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_VL01    I_VL10    I_VL11    I_VL12    I_VL13    I_VL14    I_VL15    I_VL16    I_VL17    I_VL18    I_VL19    I_VL02    I_VL20    I_VL21    I_VL22    I_VL23    I_VL24    I_VL03    I_VL04    I_VL05    I_VL06    I_VL07    I_VL08    I_VL09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           13.260000  -8.565672e+00   4.223444e+00   1.437470e+01   9.431742e+00   2.255842e+01   1.053676e+01   1.913394e+01   1.351409e+01   9.356308e+00   4.442554e+00   3.543050e+00   -4.843740e-01   3.084200e-01   5.714902e+00   2.162236e+00   1.049710e+01   8.006948e+00   1.969184e+01   2.948678e+00   9.465600e-01   3.330102e+00   -2.950190e+00   -9.070640e+00   -3.450870e+00   
           14.080000  -9.530976e+00   4.214752e+00   1.506760e+01   9.695536e+00   2.343336e+01   1.011085e+01   1.931352e+01   1.283095e+01   8.942864e+00   3.837755e+00   3.721400e+00   -1.300192e+00   2.444600e-01   6.278816e+00   2.267688e+00   1.138680e+01   8.875984e+00   1.918672e+01   1.263824e+00   5.004800e-01   3.377416e+00   -2.996520e+00   -9.697120e+00   -3.880960e+00   
           14.890000  -1.048451e+01   4.206166e+00   1.575205e+01   9.956113e+00   2.429763e+01   9.690134e+00   1.949091e+01   1.215614e+01   8.534462e+00   3.240332e+00   3.897575e+00   -2.106061e+00   1.812800e-01   6.835853e+00   2.371854e+00   1.226565e+01   9.734422e+00   1.868776e+01   -4.004830e-01   5.984000e-02   3.424153e+00   -3.042285e+00   -1.031596e+01   -4.305805e+00   
           15.700000  -1.143804e+01   4.197580e+00   1.643650e+01   1.021669e+01   2.516190e+01   9.269420e+00   1.966830e+01   1.148133e+01   8.126060e+00   2.642908e+00   4.073750e+00   -2.911930e+00   1.181000e-01   7.392890e+00   2.476020e+00   1.314450e+01   1.059286e+01   1.818880e+01   -2.064790e+00   -3.808000e-01   3.470890e+00   -3.088050e+00   -1.093480e+01   -4.730650e+00   
           16.510000  -1.239157e+01   4.188994e+00   1.712095e+01   1.047727e+01   2.602617e+01   8.848706e+00   1.984569e+01   1.080652e+01   7.717658e+00   2.045484e+00   4.249925e+00   -3.717799e+00   5.492000e-02   7.949927e+00   2.580186e+00   1.402335e+01   1.145130e+01   1.768984e+01   -3.729097e+00   -8.214400e-01   3.517627e+00   -3.133815e+00   -1.155364e+01   -5.155495e+00   
           17.310000  -1.333333e+01   4.180514e+00   1.779695e+01   1.073463e+01   2.687977e+01   8.433186e+00   2.002089e+01   1.014004e+01   7.314298e+00   1.455436e+00   4.423925e+00   -4.513719e+00   -7.480000e-03   8.500087e+00   2.683066e+00   1.489135e+01   1.229914e+01   1.719704e+01   -5.372857e+00   -1.256640e+00   3.563787e+00   -3.179015e+00   -1.216484e+01   -5.575095e+00   
           19.710000  -1.615861e+01   4.155074e+00   1.982495e+01   1.150671e+01   2.944057e+01   7.186626e+00   2.054649e+01   8.140599e+00   6.104218e+00   -3.147076e-01   4.945925e+00   -6.901479e+00   -1.946800e-01   1.015057e+01   2.991706e+00   1.749535e+01   1.484266e+01   1.571864e+01   -1.030414e+01   -2.562240e+00   3.702267e+00   -3.314615e+00   -1.399844e+01   -6.833895e+00   
           20.510000  -1.651275e+01   4.238870e+00   2.030715e+01   1.134330e+01   2.902325e+01   6.423320e+00   1.989031e+01   7.904057e+00   6.131485e+00   -1.577620e-01   4.685873e+00   -7.377000e+00   -3.317397e-01   1.060287e+01   3.066612e+00   1.824180e+01   1.546152e+01   1.538020e+01   -1.121662e+01   -3.108875e+00   3.285458e+00   -3.535170e+00   -1.365985e+01   -6.535075e+00   
           21.310000  -1.653275e+01   4.375137e+00   2.067915e+01   1.094063e+01   2.788325e+01   5.462253e+00   1.876137e+01   7.911991e+00   6.403618e+00   4.239447e-01   4.179006e+00   -7.670333e+00   -5.112531e-01   1.099954e+01   3.125612e+00   1.891913e+01   1.595019e+01   1.512953e+01   -1.171329e+01   -3.718875e+00   2.605391e+00   -3.855437e+00   -1.278118e+01   -5.827742e+00   
           22.110000  -1.655275e+01   4.511403e+00   2.105115e+01   1.053797e+01   2.674325e+01   4.501187e+00   1.763244e+01   7.919924e+00   6.675752e+00   1.005651e+00   3.672139e+00   -7.963667e+00   -6.907664e-01   1.139621e+01   3.184612e+00   1.959647e+01   1.643886e+01   1.487887e+01   -1.220996e+01   -4.328875e+00   1.925324e+00   -4.175703e+00   -1.190252e+01   -5.120408e+00   
           22.910000  -1.657275e+01   4.647670e+00   2.142315e+01   1.013530e+01   2.560325e+01   3.540120e+00   1.650351e+01   7.927858e+00   6.947885e+00   1.587358e+00   3.165273e+00   -8.257000e+00   -8.702797e-01   1.179287e+01   3.243612e+00   2.027380e+01   1.692752e+01   1.462820e+01   -1.270662e+01   -4.938875e+00   1.245258e+00   -4.495970e+00   -1.102385e+01   -4.413075e+00   
           23.700000  -1.659250e+01   4.782233e+00   2.179050e+01   9.737667e+00   2.447750e+01   2.591067e+00   1.538868e+01   7.935692e+00   7.216617e+00   2.161793e+00   2.664742e+00   -8.546667e+00   -1.047549e+00   1.218458e+01   3.301875e+00   2.094267e+01   1.741008e+01   1.438067e+01   -1.319708e+01   -5.541250e+00   5.736917e-01   -4.812233e+00   -1.015617e+01   -3.714583e+00   
           24.500000  -1.661250e+01   4.918500e+00   2.216250e+01   9.335000e+00   2.333750e+01   1.630000e+00   1.425975e+01   7.943625e+00   7.488750e+00   2.743500e+00   2.157875e+00   -8.840000e+00   -1.227062e+00   1.258125e+01   3.360875e+00   2.162000e+01   1.789875e+01   1.413000e+01   -1.369375e+01   -6.151250e+00   -1.063750e-01   -5.132500e+00   -9.277500e+00   -3.007250e+00   
           25.290000  -1.663225e+01   5.053063e+00   2.252985e+01   8.937367e+00   2.221175e+01   6.809467e-01   1.314493e+01   7.951459e+00   7.757482e+00   3.317935e+00   1.657344e+00   -9.129667e+00   -1.404332e+00   1.297296e+01   3.419137e+00   2.228887e+01   1.838131e+01   1.388247e+01   -1.418421e+01   -6.753625e+00   -7.779408e-01   -5.448763e+00   -8.409817e+00   -2.308758e+00   
           26.090000  -1.665225e+01   5.189330e+00   2.290185e+01   8.534700e+00   2.107175e+01   -2.801200e-01   1.201600e+01   7.959392e+00   8.029615e+00   3.899642e+00   1.150478e+00   -9.423000e+00   -1.583845e+00   1.336962e+01   3.478137e+00   2.296620e+01   1.886997e+01   1.363180e+01   -1.468087e+01   -7.363625e+00   -1.458007e+00   -5.769030e+00   -7.531150e+00   -1.601425e+00   
           26.880000  -1.667200e+01   5.323893e+00   2.326920e+01   8.137067e+00   1.994600e+01   -1.229173e+00   1.090117e+01   7.967227e+00   8.298347e+00   4.474077e+00   6.499467e-01   -9.712667e+00   -1.761115e+00   1.376133e+01   3.536400e+00   2.363507e+01   1.935253e+01   1.338427e+01   -1.517133e+01   -7.966000e+00   -2.129573e+00   -6.085293e+00   -6.663467e+00   -9.029333e-01   
           27.670000  -1.669175e+01   5.458457e+00   2.363655e+01   7.739433e+00   1.882025e+01   -2.178227e+00   9.786352e+00   7.975061e+00   8.567078e+00   5.048513e+00   1.494158e-01   -1.000233e+01   -1.938384e+00   1.415304e+01   3.594662e+00   2.430393e+01   1.983509e+01   1.313673e+01   -1.566179e+01   -8.568375e+00   -2.801139e+00   -6.401557e+00   -5.795783e+00   -2.044417e-01   
           28.460000  -1.671150e+01   5.593020e+00   2.400390e+01   7.341800e+00   1.769450e+01   -3.127280e+00   8.671530e+00   7.982895e+00   8.835810e+00   5.622948e+00   -3.511150e-01   -1.029200e+01   -2.115653e+00   1.454475e+01   3.652925e+00   2.497280e+01   2.031765e+01   1.288920e+01   -1.615225e+01   -9.170750e+00   -3.472705e+00   -6.717820e+00   -4.928100e+00   4.940500e-01   
           29.250000  -1.673125e+01   5.727583e+00   2.437125e+01   6.944167e+00   1.656875e+01   -4.076333e+00   7.556708e+00   7.990729e+00   9.104542e+00   6.197383e+00   -8.516458e-01   -1.058167e+01   -2.292923e+00   1.493646e+01   3.711187e+00   2.564167e+01   2.080021e+01   1.264167e+01   -1.664271e+01   -9.773125e+00   -4.144271e+00   -7.034083e+00   -4.060417e+00   1.192542e+00   
