@ NAME             %07s "QSerrTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*                 TIME               K_QSerr01               K_QSerr02               K_QSerr03               K_QSerr04               K_QSerr05               K_QSerr06               K_QSerr07               K_QSerr08               K_QSerr09               K_QSerr10               K_QSerr11               K_QSerr12               K_QSerr13               K_QSerr14               K_QSerr15               K_QSerr16               K_QSerr17               K_QSerr18               K_QSerr19               K_QSerr20               K_QSerr21               K_QSerr22               K_QSerr23               K_QSerr24 
$                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le 
             16.50610000            -0.00104427            -0.00039914            -0.00018039             0.00022864            -0.00035344            -0.00022556            -0.00062819             0.00017852             0.00067661             0.00047386             0.00006944            -0.00011532             0.00014873            -0.00056650            -0.00007555            -0.00013311             0.00028283             0.00031639            -0.00090379            -0.00059180            -0.00005918             0.00024295            -0.00076134             0.00023346
             17.30900000            -0.00104150            -0.00045930            -0.00032050             0.00002492            -0.00017318            -0.00024105            -0.00064305            -0.00007130             0.00064394             0.00051691            -0.00003787            -0.00007213             0.00012166            -0.00066326            -0.00023434            -0.00029140             0.00025638             0.00060475            -0.00080844            -0.00079939            -0.00012344             0.00002760            -0.00068677             0.00027951
             19.71060000             0.00029295            -0.00020601            -0.00055071             0.00036716             0.00053276             0.00096554            -0.00033300             0.00135972             0.00140339             0.00138735             0.00090237             0.00039603             0.00055768            -0.00016260             0.00077807             0.00119883             0.00134362             0.00065976            -0.00160511            -0.00028683             0.00062881             0.00141450             0.00010216             0.00103979
             20.50980000            -0.00122877            -0.00063416            -0.00116793            -0.00006187            -0.00071163            -0.00033111            -0.00116563            -0.00004066             0.00037844            -0.00014623            -0.00090093            -0.00024180            -0.00062273            -0.00120266            -0.00014205             0.00030640             0.00006487            -0.00031016            -0.00249464            -0.00125855            -0.00074553            -0.00001766            -0.00147126            -0.00016352
             21.30870100            -0.00147476            -0.00046452            -0.00136186            -0.00062621            -0.00073644            -0.00079598            -0.00098466            -0.00031058             0.00029422             0.00002001            -0.00045425            -0.00061900            -0.00086138            -0.00148665            -0.00042089             0.00005030             0.00016305            -0.00057461            -0.00270695            -0.00109514            -0.00060647            -0.00020344            -0.00108745            -0.00035313
             22.10700000            -0.00131380             0.00005909            -0.00098251            -0.00009057            -0.00073800            -0.00043317            -0.00080348             0.00003730             0.00033713             0.00029072            -0.00021379            -0.00041839            -0.00075543            -0.00110469            -0.00004987             0.00052864             0.00034337            -0.00005383            -0.00213737            -0.00104318            -0.00033155             0.00048031            -0.00102322             0.00013289
             22.90480000            -0.00080552            -0.00007249            -0.00033747             0.00015919            -0.00061039             0.00008487            -0.00058546             0.00040332             0.00050033             0.00044823             0.00001445            -0.00012399            -0.00051446            -0.00050748             0.00041731             0.00072555             0.00062810             0.00018427            -0.00191738            -0.00110208             0.00007988             0.00092827            -0.00072725             0.00086220
             23.70179900            -0.00056088            -0.00022724            -0.00004164             0.00040456            -0.00023315             0.00010355            -0.00016174             0.00059706             0.00086251             0.00039959             0.00058229            -0.00029940            -0.00046244            -0.00054593             0.00072352             0.00073809             0.00109574             0.00025860            -0.00181348            -0.00080840             0.00063094             0.00072230            -0.00101666             0.00048081
             24.49790000            -0.00040706            -0.00021860             0.00001847             0.00069146            -0.00016537             0.00024585            -0.00023283             0.00050804             0.00093465             0.00059887             0.00078548            -0.00012416            -0.00057199            -0.00025518             0.00073174             0.00056854             0.00123114             0.00056551            -0.00186154            -0.00076753             0.00061052             0.00092883            -0.00086785             0.00069969
             25.29280100            -0.00026638            -0.00022994            -0.00000598             0.00045290            -0.00035451             0.00017180            -0.00001686             0.00062696             0.00098112             0.00053809             0.00102410            -0.00013565            -0.00038811            -0.00030196             0.00076491             0.00024969             0.00129070             0.00075571            -0.00198105            -0.00106461             0.00055049             0.00097032            -0.00099319             0.00087680
             26.08639900            -0.00027830            -0.00013520             0.00017849             0.00070872            -0.00014175             0.00024652            -0.00011446             0.00069821             0.00105427             0.00074305             0.00116641            -0.00005716            -0.00058644            -0.00023427             0.00084085             0.00019202             0.00138395             0.00102435            -0.00200211            -0.00108331             0.00091123             0.00098981            -0.00095561             0.00086882
             26.87870000            -0.00001391            -0.00022552             0.00023022             0.00071119            -0.00001727             0.00004621             0.00006113             0.00078354             0.00091805             0.00070683             0.00160369            -0.00007852            -0.00022331            -0.00005660             0.00073890             0.00018603             0.00167674             0.00133421            -0.00204335            -0.00104838             0.00085970             0.00102278            -0.00122027             0.00097016
             27.66950000             0.00025057            -0.00038463             0.00028629             0.00079943            -0.00005162             0.00032014             0.00023693             0.00086213             0.00097632             0.00073320             0.00168966             0.00001072            -0.00030015             0.00007789             0.00097312             0.00017924             0.00172221             0.00134722            -0.00190558            -0.00114087             0.00123449             0.00114315            -0.00131441             0.00106391
             28.45900000             0.00037350            -0.00024924             0.00037423             0.00096697             0.00014151             0.00049054             0.00043805             0.00104994             0.00085804             0.00072890             0.00173575            -0.00007159            -0.00034489             0.00034188             0.00124584             0.00015791             0.00184725             0.00158116            -0.00195601            -0.00115111             0.00145785             0.00123146            -0.00143234             0.00118195
             29.24740000            -0.00075082             0.00232192            -0.00128358             0.00063853            -0.00172286            -0.00163814            -0.00098629            -0.00227410            -0.00369447            -0.00129694            -0.00149212            -0.00138900            -0.00087593            -0.00173216             0.00293717            -0.00078397            -0.00049900            -0.00028790            -0.00424831            -0.00350634            -0.00276337            -0.00290832            -0.00112316             0.00022047
