@ NAME             %7s "VSTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_VS01    I_VS10    I_VS11    I_VS12    I_VS13    I_VS14    I_VS15    I_VS16    I_VS17    I_VS18    I_VS19    I_VS02    I_VS20    I_VS21    I_VS22    I_VS23    I_VS24    I_VS03    I_VS04    I_VS05    I_VS06    I_VS07    I_VS08    I_VS09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           13.260000  1.206450e+00   -1.584096e+01   1.793371e+00   -2.390316e+01   -1.161297e+01   -1.893300e+01   -1.591310e+01   -1.533050e+01   3.969016e+00   -4.351430e+00   -5.403044e-01   -1.852968e+01   -4.321938e+00   -5.451618e+00   -3.835717e+00   -7.859806e+00   -1.056129e+01   -9.008840e+00   -3.567821e+00   -1.431435e+01   -1.590108e+01   9.693538e+00   9.754500e+00   6.021198e+00   
           14.080000  2.155600e+00   -1.616568e+01   2.138845e+00   -2.379328e+01   -1.116599e+01   -1.856400e+01   -1.565480e+01   -1.444523e+01   5.798928e+00   -3.597440e+00   -3.967552e-01   -1.801144e+01   -4.400904e+00   -5.668344e+00   -3.282774e+00   -8.637248e+00   -1.088232e+01   -6.412720e+00   -3.100930e+00   -1.564480e+01   -1.746187e+01   9.780704e+00   1.063600e+01   6.264984e+00   
           14.890000  3.093175e+00   -1.648644e+01   2.480106e+00   -2.368474e+01   -1.072446e+01   -1.819950e+01   -1.539965e+01   -1.357076e+01   7.606524e+00   -2.852645e+00   -2.549566e-01   -1.749952e+01   -4.478907e+00   -5.882427e+00   -2.736575e+00   -9.405209e+00   -1.119943e+01   -3.848260e+00   -2.639732e+00   -1.695902e+01   -1.900363e+01   9.866807e+00   1.150675e+01   6.505797e+00   
           15.700000  4.030750e+00   -1.680720e+01   2.821367e+00   -2.357620e+01   -1.028293e+01   -1.783500e+01   -1.514450e+01   -1.269628e+01   9.414120e+00   -2.107850e+00   -1.131580e-01   -1.698760e+01   -4.556910e+00   -6.096510e+00   -2.190376e+00   -1.017317e+01   -1.151655e+01   -1.283800e+00   -2.178534e+00   -1.827325e+01   -2.054538e+01   9.952910e+00   1.237750e+01   6.746610e+00   
           16.510000  4.968325e+00   -1.712796e+01   3.162628e+00   -2.346766e+01   -9.841399e+00   -1.747050e+01   -1.488935e+01   -1.182180e+01   1.122172e+01   -1.363055e+00   2.864060e-02   -1.647568e+01   -4.634913e+00   -6.310593e+00   -1.644177e+00   -1.094113e+01   -1.183366e+01   1.280660e+00   -1.717336e+00   -1.958747e+01   -2.208713e+01   1.003901e+01   1.324825e+01   6.987423e+00   
           17.310000  5.894325e+00   -1.744476e+01   3.499676e+00   -2.336046e+01   -9.405319e+00   -1.711050e+01   -1.463735e+01   -1.095812e+01   1.300700e+01   -6.274550e-01   1.686886e-01   -1.597008e+01   -4.711953e+00   -6.522033e+00   -1.104721e+00   -1.169961e+01   -1.214686e+01   3.813460e+00   -1.261832e+00   -2.088547e+01   -2.360985e+01   1.012405e+01   1.410825e+01   7.225263e+00   
           19.710000  8.672325e+00   -1.839516e+01   4.510820e+00   -2.303886e+01   -8.097079e+00   -1.603050e+01   -1.388135e+01   -8.367084e+00   1.836284e+01   1.579345e+00   5.888326e-01   -1.445328e+01   -4.943073e+00   -7.156353e+00   5.136472e-01   -1.397505e+01   -1.308646e+01   1.141186e+01   1.046798e-01   -2.477947e+01   -2.817801e+01   1.037917e+01   1.668825e+01   7.938783e+00   
           20.510000  8.822445e+00   -1.880155e+01   4.685997e+00   -2.135100e+01   -6.524218e+00   -1.475845e+01   -1.340040e+01   -8.563405e+00   1.856001e+01   2.558470e+00   1.202742e+00   -1.363214e+01   -4.721291e+00   -7.666372e+00   8.309540e-01   -1.425850e+01   -1.308908e+01   1.275585e+01   -5.166500e-03   -2.535285e+01   -2.844610e+01   1.031200e+01   1.599267e+01   8.278937e+00   
           21.310000  8.531378e+00   -1.925888e+01   4.769131e+00   -1.876433e+01   -4.304951e+00   -1.296778e+01   -1.278927e+01   -9.362472e+00   1.785414e+01   3.676070e+00   2.086102e+00   -1.263157e+01   -4.329591e+00   -8.346172e+00   1.021941e+00   -1.427183e+01   -1.291508e+01   1.342385e+01   -4.364865e-01   -2.551418e+01   -2.800077e+01   1.015826e+01   1.441253e+01   8.677271e+00   
           22.110000  8.240312e+00   -1.971622e+01   4.852264e+00   -1.617767e+01   -2.085684e+00   -1.117712e+01   -1.217814e+01   -1.016154e+01   1.714828e+01   4.793670e+00   2.969462e+00   -1.163101e+01   -3.937891e+00   -9.025972e+00   1.212927e+00   -1.428517e+01   -1.274108e+01   1.409185e+01   -8.678065e-01   -2.567552e+01   -2.755543e+01   1.000453e+01   1.283240e+01   9.075604e+00   
           22.910000  7.949245e+00   -2.017355e+01   4.935397e+00   -1.359100e+01   1.335825e-01   -9.386450e+00   -1.156700e+01   -1.096060e+01   1.644241e+01   5.911270e+00   3.852822e+00   -1.063044e+01   -3.546191e+00   -9.705772e+00   1.403914e+00   -1.429850e+01   -1.256708e+01   1.475985e+01   -1.299126e+00   -2.583685e+01   -2.711010e+01   9.850795e+00   1.125227e+01   9.473937e+00   
           23.700000  7.661817e+00   -2.062517e+01   5.017492e+00   -1.103667e+01   2.325108e+00   -7.618167e+00   -1.096351e+01   -1.174968e+01   1.574537e+01   7.014900e+00   4.725140e+00   -9.642379e+00   -3.159388e+00   -1.037707e+01   1.592513e+00   -1.431167e+01   -1.239525e+01   1.541950e+01   -1.725055e+00   -2.599617e+01   -2.667033e+01   9.698983e+00   9.691883e+00   9.867292e+00   
           24.500000  7.370750e+00   -2.108250e+01   5.100625e+00   -8.450000e+00   4.544375e+00   -5.827500e+00   -1.035238e+01   -1.254875e+01   1.503950e+01   8.132500e+00   5.608500e+00   -8.641813e+00   -2.767688e+00   -1.105687e+01   1.783500e+00   -1.432500e+01   -1.222125e+01   1.608750e+01   -2.156375e+00   -2.615750e+01   -2.622500e+01   9.545250e+00   8.111750e+00   1.026562e+01   
           25.290000  7.083322e+00   -2.153412e+01   5.182719e+00   -5.895667e+00   6.735901e+00   -4.059217e+00   -9.748881e+00   -1.333783e+01   1.434246e+01   9.236130e+00   6.480818e+00   -7.653753e+00   -2.380884e+00   -1.172818e+01   1.972099e+00   -1.433817e+01   -1.204943e+01   1.674715e+01   -2.582303e+00   -2.631682e+01   -2.578523e+01   9.393438e+00   6.551368e+00   1.065898e+01   
           26.090000  6.792255e+00   -2.199145e+01   5.265852e+00   -3.309000e+00   8.955167e+00   -2.268550e+00   -9.137748e+00   -1.413689e+01   1.363659e+01   1.035373e+01   7.364178e+00   -6.653186e+00   -1.989184e+00   -1.240798e+01   2.163086e+00   -1.435150e+01   -1.187543e+01   1.741515e+01   -3.013623e+00   -2.647815e+01   -2.533990e+01   9.239705e+00   4.971235e+00   1.105731e+01   
           26.880000  6.504827e+00   -2.244307e+01   5.347947e+00   -7.546667e-01   1.114669e+01   -5.002667e-01   -8.534253e+00   -1.492597e+01   1.293955e+01   1.145736e+01   8.236496e+00   -5.665127e+00   -1.602380e+00   -1.307928e+01   2.351685e+00   -1.436467e+01   -1.170360e+01   1.807480e+01   -3.439552e+00   -2.663747e+01   -2.490013e+01   9.087893e+00   3.410853e+00   1.145067e+01   
           27.670000  6.217398e+00   -2.289468e+01   5.430041e+00   1.799667e+00   1.333822e+01   1.268017e+00   -7.930759e+00   -1.571505e+01   1.224250e+01   1.256099e+01   9.108814e+00   -4.677067e+00   -1.215576e+00   -1.375058e+01   2.540285e+00   -1.437783e+01   -1.153178e+01   1.873445e+01   -3.865480e+00   -2.679678e+01   -2.446037e+01   8.936082e+00   1.850472e+00   1.184402e+01   
           28.460000  5.929970e+00   -2.334630e+01   5.512135e+00   4.354000e+00   1.552974e+01   3.036300e+00   -7.327265e+00   -1.650413e+01   1.154546e+01   1.366462e+01   9.981132e+00   -3.689008e+00   -8.287725e-01   -1.442188e+01   2.728884e+00   -1.439100e+01   -1.135995e+01   1.939410e+01   -4.291409e+00   -2.695610e+01   -2.402060e+01   8.784270e+00   2.900900e-01   1.223737e+01   
           29.250000  5.642542e+00   -2.379792e+01   5.594229e+00   6.908333e+00   1.772127e+01   4.804583e+00   -6.723771e+00   -1.729321e+01   1.084842e+01   1.476825e+01   1.085345e+01   -2.700948e+00   -4.419688e-01   -1.509319e+01   2.917483e+00   -1.440417e+01   -1.118813e+01   2.005375e+01   -4.717337e+00   -2.711542e+01   -2.358083e+01   8.632458e+00   -1.270292e+00   1.263073e+01   
