@ NAME             %8s "SSSTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_SSS01    I_SSS10    I_SSS11    I_SSS12    I_SSS13    I_SSS14    I_SSS15    I_SSS16    I_SSS17    I_SSS18    I_SSS19    I_SSS02    I_SSS20    I_SSS21    I_SSS22    I_SSS23    I_SSS24    I_SSS03    I_SSS04    I_SSS05    I_SSS06    I_SSS07    I_SSS08    I_SSS09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           13.260000  -9.680449e-01   -1.414822e+00   -1.184109e+00   3.150607e+00   9.545625e-01   2.917207e-01   9.032930e-01   -1.893338e+00   -2.299832e+00   -1.274441e+00   9.582246e-01   7.189668e-01   1.095898e-02   2.485324e+00   5.505098e-01   1.110812e+00   -9.057891e-01   -6.201445e-01   8.141816e-01   2.441379e+00   5.578340e-01   -2.001980e+00   -2.771270e-01   -2.900418e+00   
           14.080000  -9.680449e-01   -1.414822e+00   -1.184109e+00   3.150607e+00   9.545625e-01   2.917207e-01   9.032930e-01   -1.893338e+00   -2.299832e+00   -1.274441e+00   9.582246e-01   7.189668e-01   1.095898e-02   2.485324e+00   5.505098e-01   1.110812e+00   -9.057891e-01   -6.201445e-01   8.141816e-01   2.441379e+00   5.578340e-01   -2.001980e+00   -2.771270e-01   -2.900418e+00   
           14.890000  -1.025823e+00   -1.472600e+00   -1.241887e+00   3.092830e+00   8.967847e-01   2.339429e-01   8.455152e-01   -1.951116e+00   -2.357610e+00   -1.332219e+00   9.004468e-01   6.611890e-01   -4.681879e-02   2.427546e+00   4.927320e-01   1.053035e+00   -9.635668e-01   -6.779223e-01   7.564039e-01   2.383601e+00   5.000562e-01   -2.059758e+00   -3.349047e-01   -2.958196e+00   
           15.700000  -1.074935e+00   -1.521712e+00   -1.290999e+00   3.043717e+00   8.476725e-01   1.848307e-01   7.964030e-01   -2.000228e+00   -2.406722e+00   -1.381331e+00   8.513346e-01   6.120768e-01   -9.593102e-02   2.378434e+00   4.436198e-01   1.003923e+00   -1.012679e+00   -7.270345e-01   7.072916e-01   2.334489e+00   4.509440e-01   -2.108870e+00   -3.840170e-01   -3.007308e+00   
           16.510000  -1.123245e+00   -1.570022e+00   -1.339309e+00   2.995407e+00   7.993625e-01   1.365207e-01   7.480930e-01   -2.048538e+00   -2.455032e+00   -1.429641e+00   8.030246e-01   5.637668e-01   -1.442410e-01   2.330124e+00   3.953098e-01   9.556125e-01   -1.060989e+00   -7.753445e-01   6.589816e-01   2.286179e+00   4.026340e-01   -2.157180e+00   -4.323270e-01   -3.055618e+00   
           17.310000  -1.158616e+00   -1.605394e+00   -1.374681e+00   2.960036e+00   7.639911e-01   1.011493e-01   7.127215e-01   -2.083909e+00   -2.490403e+00   -1.465013e+00   7.676532e-01   5.283954e-01   -1.796124e-01   2.294753e+00   3.599383e-01   9.202411e-01   -1.096360e+00   -8.107160e-01   6.236102e-01   2.250807e+00   3.672626e-01   -2.192552e+00   -4.676984e-01   -3.090989e+00   
           19.710000  -1.246151e+00   -1.692928e+00   -1.462215e+00   2.872502e+00   6.764568e-01   1.361499e-02   6.251873e-01   -2.171444e+00   -2.577938e+00   -1.552547e+00   6.801189e-01   4.408611e-01   -2.671467e-01   2.207219e+00   2.724041e-01   8.327068e-01   -1.183895e+00   -8.982502e-01   5.360759e-01   2.163273e+00   2.797283e-01   -2.280086e+00   -5.552327e-01   -3.178524e+00   
           20.510000  -1.324873e+00   -1.771650e+00   -1.540937e+00   2.793779e+00   5.977345e-01   -6.510730e-02   5.464650e-01   -2.250166e+00   -2.656660e+00   -1.631269e+00   6.013966e-01   3.621388e-01   -3.458690e-01   2.128496e+00   1.936818e-01   7.539845e-01   -1.262617e+00   -9.769725e-01   4.573536e-01   2.084551e+00   2.010060e-01   -2.358808e+00   -6.339550e-01   -3.257246e+00   
           21.310000  -1.385885e+00   -1.832662e+00   -1.601949e+00   2.732767e+00   5.367225e-01   -1.261193e-01   4.854530e-01   -2.311178e+00   -2.717672e+00   -1.692281e+00   5.403846e-01   3.011268e-01   -4.068810e-01   2.067484e+00   1.326698e-01   6.929725e-01   -1.323629e+00   -1.037985e+00   3.963416e-01   2.023539e+00   1.399940e-01   -2.419820e+00   -6.949670e-01   -3.318258e+00   
           22.110000  -1.433788e+00   -1.880566e+00   -1.649853e+00   2.684864e+00   4.888192e-01   -1.740226e-01   4.375496e-01   -2.359081e+00   -2.765575e+00   -1.740185e+00   4.924813e-01   2.532235e-01   -4.547843e-01   2.019581e+00   8.476643e-02   6.450692e-01   -1.371532e+00   -1.085888e+00   3.484383e-01   1.975636e+00   9.209065e-02   -2.467724e+00   -7.428703e-01   -3.366161e+00   
           22.910000  -1.487045e+00   -1.933822e+00   -1.703109e+00   2.631607e+00   4.355625e-01   -2.272793e-01   3.842930e-01   -2.412338e+00   -2.818832e+00   -1.793441e+00   4.392246e-01   1.999668e-01   -5.080410e-01   1.966324e+00   3.150977e-02   5.918125e-01   -1.424789e+00   -1.139145e+00   2.951816e-01   1.922379e+00   3.883398e-02   -2.520980e+00   -7.961270e-01   -3.419418e+00   
           23.700000  -1.568678e+00   -2.015456e+00   -1.784743e+00   2.549974e+00   3.539292e-01   -3.089126e-01   3.026596e-01   -2.493971e+00   -2.900465e+00   -1.875075e+00   3.575913e-01   1.183335e-01   -5.896743e-01   1.884691e+00   -5.012357e-02   5.101792e-01   -1.506422e+00   -1.220778e+00   2.135483e-01   1.840746e+00   -4.279935e-02   -2.602614e+00   -8.777603e-01   -3.501051e+00   
           24.500000  -1.648940e+00   -2.095718e+00   -1.865005e+00   2.469712e+00   2.736672e-01   -3.891746e-01   2.223977e-01   -2.574233e+00   -2.980727e+00   -1.955337e+00   2.773293e-01   3.807150e-02   -6.699363e-01   1.804429e+00   -1.303855e-01   4.299172e-01   -1.586684e+00   -1.301040e+00   1.332863e-01   1.760484e+00   -1.230613e-01   -2.682876e+00   -9.580222e-01   -3.581313e+00   
           25.290000  -1.721527e+00   -2.168305e+00   -1.937592e+00   2.397125e+00   2.010801e-01   -4.617616e-01   1.498106e-01   -2.646820e+00   -3.053314e+00   -2.027924e+00   2.047423e-01   -3.451556e-02   -7.425234e-01   1.731842e+00   -2.029726e-01   3.573301e-01   -1.659271e+00   -1.373627e+00   6.069929e-02   1.687897e+00   -1.956484e-01   -2.755463e+00   -1.030609e+00   -3.653900e+00   
           26.090000  -1.793520e+00   -2.240297e+00   -2.009584e+00   2.325132e+00   1.290875e-01   -5.337543e-01   7.781797e-02   -2.718813e+00   -3.125307e+00   -2.099916e+00   1.327496e-01   -1.065082e-01   -8.145160e-01   1.659849e+00   -2.749652e-01   2.853375e-01   -1.731264e+00   -1.445620e+00   -1.129336e-02   1.615904e+00   -2.676410e-01   -2.827455e+00   -1.102602e+00   -3.725893e+00   
           26.880000  -1.854152e+00   -2.300930e+00   -2.070217e+00   2.264500e+00   6.845500e-02   -5.943868e-01   1.718547e-02   -2.779445e+00   -3.185940e+00   -2.160549e+00   7.211711e-02   -1.671407e-01   -8.751485e-01   1.599217e+00   -3.355977e-01   2.247050e-01   -1.791897e+00   -1.506252e+00   -7.192586e-02   1.555271e+00   -3.282735e-01   -2.888088e+00   -1.163234e+00   -3.786525e+00   
           27.670000  -1.914785e+00   -2.361562e+00   -2.130849e+00   2.203867e+00   7.822500e-03   -6.550193e-01   -4.344703e-02   -2.840078e+00   -3.246572e+00   -2.221181e+00   1.148461e-02   -2.277732e-01   -9.357810e-01   1.538584e+00   -3.962302e-01   1.640725e-01   -1.852529e+00   -1.566885e+00   -1.325584e-01   1.494639e+00   -3.889060e-01   -2.948720e+00   -1.223867e+00   -3.847158e+00   
           28.460000  -1.975417e+00   -2.422195e+00   -2.191482e+00   2.143235e+00   -5.281000e-02   -7.156518e-01   -1.040795e-01   -2.900710e+00   -3.307205e+00   -2.281814e+00   -4.914789e-02   -2.884057e-01   -9.964135e-01   1.477952e+00   -4.568627e-01   1.034400e-01   -1.913162e+00   -1.627517e+00   -1.931909e-01   1.434006e+00   -4.495385e-01   -3.009353e+00   -1.284499e+00   -3.907790e+00   
           29.250000  -2.017573e+00   -2.464351e+00   -2.233638e+00   2.101079e+00   -9.496583e-02   -7.578076e-01   -1.462354e-01   -2.942866e+00   -3.349360e+00   -2.323970e+00   -9.130372e-02   -3.305615e-01   -1.038569e+00   1.435796e+00   -4.990186e-01   6.128417e-02   -1.955317e+00   -1.669673e+00   -2.353467e-01   1.391851e+00   -4.916943e-01   -3.051509e+00   -1.326655e+00   -3.949946e+00   
