@ NAME             %07s "QLerrTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*                 TIME               K_QLerr01               K_QLerr02               K_QLerr03               K_QLerr04               K_QLerr05               K_QLerr06               K_QLerr07               K_QLerr08               K_QLerr09               K_QLerr10               K_QLerr11               K_QLerr12               K_QLerr13               K_QLerr14               K_QLerr15               K_QLerr16               K_QLerr17               K_QLerr18               K_QLerr19               K_QLerr20               K_QLerr21               K_QLerr22               K_QLerr23               K_QLerr24 
$                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le 
             16.50610000            -0.00164120            -0.00006311             0.00049476             0.00022596             0.00059356             0.00018866             0.00080877            -0.00005544            -0.00013425            -0.00005296             0.00063270             0.00043787             0.00112514            -0.00006185            -0.00048535             0.00037175             0.00016893            -0.00004136             0.00037611             0.00138893             0.00026700            -0.00071802            -0.00018587            -0.00034742
             17.30900000            -0.00218274            -0.00056117            -0.00016553            -0.00001848             0.00001941             0.00006879             0.00011267            -0.00048457            -0.00042627            -0.00017698            -0.00003123             0.00014711             0.00053254            -0.00035856            -0.00089061             0.00000571            -0.00013692            -0.00016836            -0.00032567             0.00053737            -0.00014776            -0.00059691            -0.00069265            -0.00067442
             19.71060000            -0.00182793             0.00008225             0.00109299             0.00159735             0.00080225             0.00025943             0.00110689             0.00056055            -0.00143098            -0.00153942             0.00060985             0.00070915             0.00115813             0.00065185            -0.00144213            -0.00066536             0.00012660             0.00057761             0.00069239             0.00170327             0.00000955            -0.00093946             0.00014469            -0.00087709
             20.50980000            -0.00352831            -0.00164177            -0.00026068            -0.00011278            -0.00055873            -0.00165419            -0.00018502            -0.00079178            -0.00249696            -0.00351446            -0.00061902            -0.00073862            -0.00057061            -0.00124321            -0.00294422            -0.00234443            -0.00102183            -0.00118024            -0.00098808             0.00009419            -0.00109778            -0.00231021            -0.00133046            -0.00240152
             21.30870100            -0.00216779            -0.00079970             0.00023702             0.00135871             0.00073627            -0.00028850             0.00028928             0.00028271            -0.00055701            -0.00218746            -0.00079215             0.00019765             0.00021398            -0.00065501            -0.00120227            -0.00030060            -0.00025702            -0.00029096            -0.00002388             0.00094163            -0.00034258            -0.00097590            -0.00038849            -0.00121145
             22.10700000            -0.00082656             0.00030447             0.00143972             0.00248501             0.00192886             0.00114280             0.00164785             0.00127454             0.00073233            -0.00071064             0.00050302             0.00133997             0.00134029             0.00045516             0.00012342             0.00090957             0.00086024             0.00105252             0.00110097             0.00212244             0.00117045             0.00033722             0.00056423             0.00012669
             22.90480000            -0.00073134             0.00032137             0.00188689             0.00284501             0.00237281             0.00132666             0.00193733             0.00168395             0.00118458            -0.00072214             0.00093658             0.00174970             0.00163675             0.00060650             0.00061290             0.00097000             0.00108283             0.00130978             0.00164177             0.00267352             0.00152481             0.00024139             0.00095250             0.00050945
             23.70179900            -0.00053165             0.00058783             0.00176258             0.00287978             0.00252089             0.00116370             0.00195343             0.00202387             0.00135677            -0.00061548             0.00107794             0.00167465             0.00166209             0.00079731             0.00075412             0.00104100             0.00114099             0.00122119             0.00158965             0.00290160             0.00172837             0.00034120             0.00108297             0.00064004
             24.49790000            -0.00055917             0.00061889             0.00173292             0.00269756             0.00255281             0.00126234             0.00191995             0.00200466             0.00133095            -0.00052355             0.00125375             0.00184274             0.00166213             0.00083959             0.00074326             0.00092587             0.00109175             0.00128496             0.00169006             0.00284074             0.00174763             0.00036009             0.00113503             0.00069753
             25.29280100            -0.00055018             0.00054666             0.00179244             0.00273640             0.00261531             0.00125956             0.00202830             0.00201591             0.00123640            -0.00052557             0.00122875             0.00176767             0.00177037             0.00086791             0.00072272             0.00089427             0.00115336             0.00140662             0.00176406             0.00270595             0.00175295             0.00036099             0.00120164             0.00068305
             26.08639900            -0.00063447             0.00054836             0.00171621             0.00291976             0.00260868             0.00139617             0.00208234             0.00200440             0.00134762            -0.00058181             0.00128626             0.00169999             0.00164422             0.00068986             0.00087201             0.00082453             0.00135582             0.00160664             0.00173288             0.00276665             0.00177440             0.00034871             0.00113541             0.00053528
             26.87870000            -0.00059165             0.00059857             0.00167192             0.00276905             0.00267937             0.00144632             0.00212933             0.00215519             0.00130629            -0.00065054             0.00140025             0.00168683             0.00163072             0.00068251             0.00073793             0.00078475             0.00115557             0.00163328             0.00175784             0.00276875             0.00182327             0.00050518             0.00107906             0.00066335
             27.66950000            -0.00042841             0.00063642             0.00176291             0.00276857             0.00268043             0.00143736             0.00216637             0.00210169             0.00126036            -0.00062503             0.00136583             0.00178650             0.00154519             0.00071985             0.00080237             0.00082742             0.00112227             0.00164944             0.00169671             0.00261208             0.00183772             0.00044631             0.00099330             0.00069496
             28.45900000            -0.00045540             0.00070766             0.00152808             0.00269703             0.00261792             0.00157655             0.00219787             0.00210344             0.00125681            -0.00071304             0.00141213             0.00170826             0.00153479             0.00073382             0.00089622             0.00069813             0.00109519             0.00161121             0.00157440             0.00255488             0.00178684             0.00054865             0.00090715             0.00071336
             29.24740000             0.00088899             0.00069342             0.00007475             0.00168360             0.00076275            -0.00161910             0.00355787             0.00318153             0.00364214            -0.00108961             0.00466517             0.00116392             0.00232468             0.00164716             0.00269193             0.00190317             0.00192190            -0.00006897             0.00199414             0.00359443             0.00310416             0.00393571             0.00595259            -0.00139369
