@ NAME             %7s "QSTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_QS01    I_QS10    I_QS11    I_QS12    I_QS13    I_QS14    I_QS15    I_QS16    I_QS17    I_QS18    I_QS19    I_QS02    I_QS20    I_QS21    I_QS22    I_QS23    I_QS24    I_QS03    I_QS04    I_QS05    I_QS06    I_QS07    I_QS08    I_QS09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           13.260000  1.136573e+01   4.682841e+00   2.955089e+00   5.654826e+00   2.566295e+00   3.837810e+00   9.044871e+00   9.368205e+00   1.194297e+01   5.266032e+00   3.819957e+00   1.327598e+01   9.178877e-01   2.237010e+00   3.788219e+00   9.798656e+00   8.737407e+00   1.022911e+01   1.229408e+01   8.511271e+00   3.562083e+00   7.146525e+00   2.907481e+00   1.586375e+00   
           14.080000  1.233607e+01   5.653175e+00   3.925422e+00   6.625160e+00   3.536628e+00   4.808143e+00   1.001520e+01   1.033854e+01   1.291331e+01   6.236366e+00   4.790290e+00   1.424631e+01   1.888221e+00   3.207343e+00   4.758552e+00   1.076899e+01   9.707740e+00   1.119944e+01   1.326441e+01   9.481605e+00   4.532417e+00   8.116859e+00   3.877815e+00   2.556709e+00   
           14.890000  1.329720e+01   6.614308e+00   4.886555e+00   7.586293e+00   4.497761e+00   5.769276e+00   1.097634e+01   1.129967e+01   1.387444e+01   7.197499e+00   5.751423e+00   1.520745e+01   2.849354e+00   4.168477e+00   5.719685e+00   1.173012e+01   1.066887e+01   1.216057e+01   1.422554e+01   1.044274e+01   5.493550e+00   9.077992e+00   4.838948e+00   3.517842e+00   
           15.700000  1.432373e+01   7.640841e+00   5.913089e+00   8.612826e+00   5.524295e+00   6.795810e+00   1.200287e+01   1.232621e+01   1.490097e+01   8.224032e+00   6.777957e+00   1.623398e+01   3.875888e+00   5.195010e+00   6.746219e+00   1.275666e+01   1.169541e+01   1.318711e+01   1.525208e+01   1.146927e+01   6.520083e+00   1.010453e+01   5.865481e+00   4.544375e+00   
           16.510000  1.521773e+01   8.534841e+00   6.807089e+00   9.506826e+00   6.418295e+00   7.689810e+00   1.289687e+01   1.322021e+01   1.579497e+01   9.118032e+00   7.671957e+00   1.712798e+01   4.769888e+00   6.089010e+00   7.640219e+00   1.365066e+01   1.258941e+01   1.408111e+01   1.614608e+01   1.236327e+01   7.414083e+00   1.099853e+01   6.759481e+00   5.438375e+00   
           17.310000  1.600316e+01   9.320270e+00   7.592517e+00   1.029225e+01   7.203723e+00   8.475238e+00   1.368230e+01   1.400563e+01   1.658040e+01   9.903461e+00   8.457385e+00   1.791341e+01   5.555316e+00   6.874439e+00   8.425647e+00   1.443608e+01   1.337484e+01   1.486653e+01   1.693151e+01   1.314870e+01   8.199512e+00   1.178395e+01   7.544910e+00   6.223804e+00   
           19.710000  2.630121e+01   1.961832e+01   1.789057e+01   2.059030e+01   1.750177e+01   1.877329e+01   2.398035e+01   2.430368e+01   2.687845e+01   2.020151e+01   1.875544e+01   2.821146e+01   1.585337e+01   1.717249e+01   1.872370e+01   2.473413e+01   2.367288e+01   2.516458e+01   2.722956e+01   2.344675e+01   1.849756e+01   2.208200e+01   1.784296e+01   1.652185e+01   
           20.510000  2.863984e+01   2.195695e+01   2.022919e+01   2.292893e+01   1.984040e+01   2.111191e+01   2.631898e+01   2.664231e+01   2.921708e+01   2.254014e+01   2.109406e+01   3.055009e+01   1.819199e+01   1.951112e+01   2.106232e+01   2.707276e+01   2.601151e+01   2.750321e+01   2.956818e+01   2.578538e+01   2.083619e+01   2.442063e+01   2.018159e+01   1.886048e+01   
           21.310000  2.960620e+01   2.292331e+01   2.119555e+01   2.389529e+01   2.080676e+01   2.207828e+01   2.728534e+01   2.760867e+01   3.018344e+01   2.350650e+01   2.206042e+01   3.151645e+01   1.915835e+01   2.047748e+01   2.202868e+01   2.803912e+01   2.697787e+01   2.846957e+01   3.053454e+01   2.675174e+01   2.180255e+01   2.538699e+01   2.114795e+01   1.982684e+01   
           22.110000  3.042313e+01   2.374024e+01   2.201249e+01   2.471222e+01   2.162369e+01   2.289521e+01   2.810227e+01   2.842560e+01   3.100037e+01   2.432343e+01   2.287735e+01   3.233338e+01   1.997528e+01   2.129441e+01   2.284562e+01   2.885605e+01   2.779480e+01   2.928650e+01   3.135147e+01   2.756867e+01   2.261948e+01   2.620392e+01   2.196488e+01   2.064377e+01   
           22.910000  3.120082e+01   2.451792e+01   2.279017e+01   2.548991e+01   2.240138e+01   2.367289e+01   2.887995e+01   2.920329e+01   3.177806e+01   2.510111e+01   2.365504e+01   3.311106e+01   2.075297e+01   2.207209e+01   2.362330e+01   2.963374e+01   2.857249e+01   3.006419e+01   3.212916e+01   2.834635e+01   2.339717e+01   2.698161e+01   2.274256e+01   2.142146e+01   
           23.700000  3.172568e+01   2.504279e+01   2.331503e+01   2.601477e+01   2.292624e+01   2.419775e+01   2.940482e+01   2.972815e+01   3.230292e+01   2.562598e+01   2.417990e+01   3.363593e+01   2.127783e+01   2.259696e+01   2.414816e+01   3.015860e+01   2.909735e+01   3.058905e+01   3.265402e+01   2.887122e+01   2.392203e+01   2.750647e+01   2.326743e+01   2.194632e+01   
           24.500000  3.227173e+01   2.558884e+01   2.386109e+01   2.656083e+01   2.347229e+01   2.474381e+01   2.995087e+01   3.027421e+01   3.284897e+01   2.617203e+01   2.472596e+01   3.418198e+01   2.182389e+01   2.314301e+01   2.469422e+01   3.070466e+01   2.964341e+01   3.113511e+01   3.320008e+01   2.941727e+01   2.446808e+01   2.805253e+01   2.381348e+01   2.249238e+01   
           25.290000  3.251157e+01   2.582867e+01   2.410092e+01   2.680066e+01   2.371213e+01   2.498364e+01   3.019070e+01   3.051404e+01   3.308881e+01   2.641187e+01   2.496579e+01   3.442181e+01   2.206372e+01   2.338284e+01   2.493405e+01   3.094449e+01   2.988324e+01   3.137494e+01   3.343991e+01   2.965710e+01   2.470792e+01   2.829236e+01   2.405331e+01   2.273221e+01   
           26.090000  3.270498e+01   2.602209e+01   2.429434e+01   2.699408e+01   2.390554e+01   2.517706e+01   3.038412e+01   3.070746e+01   3.328222e+01   2.660528e+01   2.515921e+01   3.461523e+01   2.225714e+01   2.357626e+01   2.512747e+01   3.113791e+01   3.007666e+01   3.156836e+01   3.363333e+01   2.985052e+01   2.490133e+01   2.848578e+01   2.424673e+01   2.292563e+01   
           26.880000  3.292173e+01   2.623884e+01   2.451109e+01   2.721083e+01   2.412229e+01   2.539381e+01   3.060087e+01   3.092421e+01   3.349897e+01   2.682203e+01   2.537596e+01   3.483198e+01   2.247389e+01   2.379301e+01   2.534422e+01   3.135466e+01   3.029341e+01   3.178511e+01   3.385008e+01   3.006727e+01   2.511808e+01   2.870253e+01   2.446348e+01   2.314238e+01   
           27.670000  3.288148e+01   2.619859e+01   2.447084e+01   2.717058e+01   2.408204e+01   2.535356e+01   3.056062e+01   3.088396e+01   3.345872e+01   2.678178e+01   2.533571e+01   3.479173e+01   2.243364e+01   2.375276e+01   2.530397e+01   3.131441e+01   3.025316e+01   3.174486e+01   3.380983e+01   3.002702e+01   2.507783e+01   2.866228e+01   2.442323e+01   2.310213e+01   
           28.460000  3.296440e+01   2.628151e+01   2.455376e+01   2.725349e+01   2.416496e+01   2.543648e+01   3.064354e+01   3.096687e+01   3.354164e+01   2.686470e+01   2.541862e+01   3.487465e+01   2.251655e+01   2.383568e+01   2.538689e+01   3.139732e+01   3.033607e+01   3.182777e+01   3.389274e+01   3.010994e+01   2.516075e+01   2.874519e+01   2.450615e+01   2.318504e+01   
           29.250000  3.304223e+01   2.635934e+01   2.463159e+01   2.733133e+01   2.424279e+01   2.551431e+01   3.072137e+01   3.104471e+01   3.361947e+01   2.694253e+01   2.549646e+01   3.495248e+01   2.259439e+01   2.391351e+01   2.546472e+01   3.147516e+01   3.041391e+01   3.190561e+01   3.397058e+01   3.018777e+01   2.523858e+01   2.882303e+01   2.458398e+01   2.326288e+01   
