@ NAME             %8s "SSLTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_SSL01    I_SSL10    I_SSL11    I_SSL12    I_SSL13    I_SSL14    I_SSL15    I_SSL16    I_SSL17    I_SSL18    I_SSL19    I_SSL02    I_SSL20    I_SSL21    I_SSL22    I_SSL23    I_SSL24    I_SSL03    I_SSL04    I_SSL05    I_SSL06    I_SSL07    I_SSL08    I_SSL09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           22.110000  1.434447e+00   1.323363e+00   1.303832e+00   1.272094e+00   1.517455e+00   1.483275e+00   1.389281e+00   1.331908e+00   1.150023e+00   1.215941e+00   8.753652e-01   7.801504e-01   1.020629e+00   1.526000e+00   1.065795e+00   1.284301e+00   1.154906e+00   9.620351e-01   1.097533e+00   9.937734e-01   1.333129e+00   1.207396e+00   1.235473e+00   1.311156e+00   
           22.910000  1.404130e+00   1.293046e+00   1.273515e+00   1.241776e+00   1.487138e+00   1.452958e+00   1.358964e+00   1.301591e+00   1.119706e+00   1.185624e+00   8.450479e-01   7.498330e-01   9.903115e-01   1.495683e+00   1.035478e+00   1.253983e+00   1.124589e+00   9.317178e-01   1.067216e+00   9.634561e-01   1.302812e+00   1.177079e+00   1.205155e+00   1.280839e+00   
           23.700000  1.109039e+00   9.979546e-01   9.784233e-01   9.466851e-01   1.192046e+00   1.157867e+00   1.063873e+00   1.006500e+00   8.246147e-01   8.905327e-01   5.499565e-01   4.547417e-01   6.952202e-01   1.200591e+00   7.403862e-01   9.588921e-01   8.294976e-01   6.366265e-01   7.721245e-01   6.683647e-01   1.007720e+00   8.819878e-01   9.100640e-01   9.857476e-01   
           24.500000  8.869986e-01   7.759146e-01   7.563834e-01   7.246451e-01   9.700064e-01   9.358267e-01   8.418326e-01   7.844595e-01   6.025748e-01   6.684928e-01   3.279166e-01   2.327017e-01   4.731803e-01   9.785513e-01   5.183463e-01   7.368521e-01   6.074576e-01   4.145865e-01   5.500845e-01   4.463248e-01   7.856803e-01   6.599478e-01   6.880240e-01   7.637076e-01   
           25.290000  8.807716e-01   7.696876e-01   7.501563e-01   7.184180e-01   9.637794e-01   9.295997e-01   8.356055e-01   7.782325e-01   5.963477e-01   6.622657e-01   3.216895e-01   2.264747e-01   4.669532e-01   9.723243e-01   5.121192e-01   7.306251e-01   6.012305e-01   4.083594e-01   5.438575e-01   4.400977e-01   7.794532e-01   6.537208e-01   6.817969e-01   7.574805e-01   
           26.090000  8.739003e-01   7.628164e-01   7.432851e-01   7.115468e-01   9.569081e-01   9.227285e-01   8.287343e-01   7.713613e-01   5.894765e-01   6.553945e-01   3.148183e-01   2.196035e-01   4.600820e-01   9.654531e-01   5.052480e-01   7.237539e-01   5.943593e-01   4.014882e-01   5.369863e-01   4.332265e-01   7.725820e-01   6.468496e-01   6.749257e-01   7.506093e-01   
           26.880000  8.632071e-01   7.521231e-01   7.325919e-01   7.008536e-01   9.462149e-01   9.120352e-01   8.180411e-01   7.606681e-01   5.787833e-01   6.447013e-01   3.041251e-01   2.089102e-01   4.493888e-01   9.547599e-01   4.945548e-01   7.130606e-01   5.836661e-01   3.907950e-01   5.262931e-01   4.225333e-01   7.618888e-01   6.361563e-01   6.642325e-01   7.399161e-01   
           27.670000  8.525139e-01   7.414299e-01   7.218987e-01   6.901604e-01   9.355217e-01   9.013420e-01   8.073479e-01   7.499748e-01   5.680901e-01   6.340080e-01   2.934319e-01   1.982170e-01   4.386955e-01   9.440666e-01   4.838616e-01   7.023674e-01   5.729729e-01   3.801018e-01   5.155998e-01   4.118401e-01   7.511955e-01   6.254631e-01   6.535393e-01   7.292229e-01   
           28.460000  8.418207e-01   7.307367e-01   7.112055e-01   6.794672e-01   9.248285e-01   8.906488e-01   7.966547e-01   7.392816e-01   5.573969e-01   6.233148e-01   2.827387e-01   1.875238e-01   4.280023e-01   9.333734e-01   4.731683e-01   6.916742e-01   5.622797e-01   3.694086e-01   5.049066e-01   4.011469e-01   7.405023e-01   6.147699e-01   6.428461e-01   7.185297e-01   
           29.250000  8.373539e-01   7.262699e-01   7.067387e-01   6.750004e-01   9.203617e-01   8.861820e-01   7.921879e-01   7.348148e-01   5.529301e-01   6.188480e-01   2.782719e-01   1.830570e-01   4.235355e-01   9.289066e-01   4.687016e-01   6.872074e-01   5.578129e-01   3.649418e-01   5.004398e-01   3.966801e-01   7.360355e-01   6.103031e-01   6.383793e-01   7.140629e-01   
