@ NAME             %8s "SXLTABLE"
@ TYPE             %04s "USER"
@ TITLE            %20s "FNAL Booster lattice"
@ ORIGIN           %24s "MAD-X 5.01.00 Windows 32"
@ DATE             %08s "24/03/13"
@ TIME             %08s "22.38.54"
*          TIME       I_SXL01    I_SXL10    I_SXL11    I_SXL12    I_SXL13    I_SXL14    I_SXL15    I_SXL16    I_SXL17    I_SXL18    I_SXL19    I_SXL02    I_SXL20    I_SXL21    I_SXL22    I_SXL23    I_SXL24    I_SXL03    I_SXL04    I_SXL05    I_SXL06    I_SXL07    I_SXL08    I_SXL09    
$          %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        %le        
           14.080000  1.563287e+01   1.688897e+01   9.199760e+00   1.409722e+01   1.454888e+01   1.323052e+01   1.038873e+01   1.589776e+01   1.615533e+01   1.529839e+01   8.143852e+00   1.612725e+01   1.409722e+01   1.379327e+01   1.067559e+01   9.962700e+00   1.379205e+01   1.077325e+01   1.239922e+01   1.497857e+01   1.685357e+01   1.107354e+01   1.399224e+01   1.725274e+01   
           14.890000  1.647475e+01   1.773086e+01   1.004165e+01   1.493911e+01   1.539077e+01   1.407241e+01   1.123061e+01   1.673965e+01   1.699722e+01   1.614028e+01   8.985741e+00   1.696914e+01   1.493911e+01   1.463516e+01   1.151748e+01   1.080459e+01   1.463393e+01   1.161514e+01   1.324111e+01   1.582046e+01   1.769546e+01   1.191543e+01   1.483413e+01   1.809463e+01   
           15.700000  1.704780e+01   1.830390e+01   1.061469e+01   1.551215e+01   1.596381e+01   1.464546e+01   1.180366e+01   1.731269e+01   1.757026e+01   1.671333e+01   9.558786e+00   1.754218e+01   1.551215e+01   1.520820e+01   1.209052e+01   1.137763e+01   1.520698e+01   1.218818e+01   1.381416e+01   1.639350e+01   1.826850e+01   1.248847e+01   1.540717e+01   1.866767e+01   
           16.510000  1.814920e+01   1.940530e+01   1.171609e+01   1.661355e+01   1.706521e+01   1.574686e+01   1.290506e+01   1.841409e+01   1.867166e+01   1.781473e+01   1.066019e+01   1.864358e+01   1.661355e+01   1.630960e+01   1.319192e+01   1.247903e+01   1.630838e+01   1.328958e+01   1.491556e+01   1.749490e+01   1.936990e+01   1.358987e+01   1.650857e+01   1.976907e+01   
           17.310000  1.812663e+01   1.938273e+01   1.169352e+01   1.659098e+01   1.704264e+01   1.572428e+01   1.288249e+01   1.839152e+01   1.864909e+01   1.779216e+01   1.063761e+01   1.862101e+01   1.659098e+01   1.628703e+01   1.316935e+01   1.245646e+01   1.628581e+01   1.326701e+01   1.489299e+01   1.747233e+01   1.934733e+01   1.356730e+01   1.648600e+01   1.974650e+01   
           19.710000  -2.777263e+00   -1.521159e+00   -9.210368e+00   -4.312907e+00   -3.861247e+00   -5.179607e+00   -8.021403e+00   -2.512370e+00   -2.254802e+00   -3.111736e+00   -1.026628e+01   -2.282878e+00   -4.312907e+00   -4.616862e+00   -7.734538e+00   -8.447429e+00   -4.618083e+00   -7.636882e+00   -6.010905e+00   -3.431560e+00   -1.556560e+00   -7.336589e+00   -4.417888e+00   -1.157390e+00   
           20.510000  -2.049080e+01   -1.923470e+01   -2.692391e+01   -2.202645e+01   -2.157479e+01   -2.289314e+01   -2.573494e+01   -2.022591e+01   -1.996834e+01   -2.082527e+01   -2.797981e+01   -1.999642e+01   -2.202645e+01   -2.233040e+01   -2.544808e+01   -2.616097e+01   -2.233162e+01   -2.535042e+01   -2.372444e+01   -2.114510e+01   -1.927010e+01   -2.505013e+01   -2.213143e+01   -1.887093e+01   
           21.310000  -2.857485e+01   -2.731875e+01   -3.500796e+01   -3.011050e+01   -2.965884e+01   -3.097720e+01   -3.381899e+01   -2.830996e+01   -2.805239e+01   -2.890932e+01   -3.606387e+01   -2.808047e+01   -3.011050e+01   -3.041445e+01   -3.353213e+01   -3.424502e+01   -3.041567e+01   -3.343447e+01   -3.180849e+01   -2.922915e+01   -2.735415e+01   -3.313418e+01   -3.021548e+01   -2.695498e+01   
           22.110000  -3.088223e+01   -2.962613e+01   -3.731533e+01   -3.241787e+01   -3.196621e+01   -3.328457e+01   -3.612637e+01   -3.061734e+01   -3.035977e+01   -3.121670e+01   -3.837124e+01   -3.038784e+01   -3.241787e+01   -3.272183e+01   -3.583950e+01   -3.655240e+01   -3.272305e+01   -3.574185e+01   -3.411587e+01   -3.153653e+01   -2.966153e+01   -3.544156e+01   -3.252285e+01   -2.926236e+01   
           22.910000  -3.237520e+01   -3.111910e+01   -3.880831e+01   -3.391085e+01   -3.345919e+01   -3.477754e+01   -3.761934e+01   -3.211031e+01   -3.185274e+01   -3.270967e+01   -3.986421e+01   -3.188082e+01   -3.391085e+01   -3.421480e+01   -3.733248e+01   -3.804537e+01   -3.421602e+01   -3.723482e+01   -3.560884e+01   -3.302950e+01   -3.115450e+01   -3.693453e+01   -3.401583e+01   -3.075533e+01   
           23.700000  -3.309673e+01   -3.184063e+01   -3.952984e+01   -3.463238e+01   -3.418072e+01   -3.549908e+01   -3.834087e+01   -3.283184e+01   -3.257427e+01   -3.343121e+01   -4.058575e+01   -3.260235e+01   -3.463238e+01   -3.493633e+01   -3.805401e+01   -3.876690e+01   -3.493755e+01   -3.795635e+01   -3.633038e+01   -3.375103e+01   -3.187603e+01   -3.765606e+01   -3.473736e+01   -3.147686e+01   
           24.500000  -3.372705e+01   -3.247095e+01   -4.016016e+01   -3.526270e+01   -3.481104e+01   -3.612939e+01   -3.897119e+01   -3.346216e+01   -3.320459e+01   -3.406152e+01   -4.121606e+01   -3.323267e+01   -3.526270e+01   -3.556665e+01   -3.868433e+01   -3.939722e+01   -3.556787e+01   -3.858667e+01   -3.696069e+01   -3.438135e+01   -3.250635e+01   -3.828638e+01   -3.536768e+01   -3.210718e+01   
           25.290000  -3.415497e+01   -3.289886e+01   -4.058807e+01   -3.569061e+01   -3.523895e+01   -3.655731e+01   -3.939911e+01   -3.389007e+01   -3.363251e+01   -3.448944e+01   -4.164398e+01   -3.366058e+01   -3.569061e+01   -3.599457e+01   -3.911224e+01   -3.982513e+01   -3.599579e+01   -3.901459e+01   -3.738861e+01   -3.480926e+01   -3.293426e+01   -3.871429e+01   -3.579559e+01   -3.253509e+01   
           26.090000  -3.452359e+01   -3.326748e+01   -4.095669e+01   -3.605923e+01   -3.560757e+01   -3.692593e+01   -3.976773e+01   -3.425869e+01   -3.400113e+01   -3.485806e+01   -4.201260e+01   -3.402920e+01   -3.605923e+01   -3.636319e+01   -3.948086e+01   -4.019375e+01   -3.636441e+01   -3.938321e+01   -3.775723e+01   -3.517788e+01   -3.330288e+01   -3.908291e+01   -3.616421e+01   -3.290371e+01   
           26.880000  -3.466748e+01   -3.341138e+01   -4.110058e+01   -3.620312e+01   -3.575146e+01   -3.706982e+01   -3.991162e+01   -3.440259e+01   -3.414502e+01   -3.500195e+01   -4.215649e+01   -3.417309e+01   -3.620312e+01   -3.650708e+01   -3.962475e+01   -4.033765e+01   -3.650830e+01   -3.952710e+01   -3.790112e+01   -3.532178e+01   -3.344678e+01   -3.922681e+01   -3.630810e+01   -3.304761e+01   
           27.670000  -3.481137e+01   -3.355527e+01   -4.124448e+01   -3.634702e+01   -3.589536e+01   -3.721372e+01   -4.005551e+01   -3.454648e+01   -3.428891e+01   -3.514584e+01   -4.230039e+01   -3.431699e+01   -3.634702e+01   -3.665097e+01   -3.976865e+01   -4.048154e+01   -3.665219e+01   -3.967099e+01   -3.804501e+01   -3.546567e+01   -3.359067e+01   -3.937070e+01   -3.645200e+01   -3.319150e+01   
           28.460000  -3.495527e+01   -3.369916e+01   -4.138837e+01   -3.649091e+01   -3.603925e+01   -3.735761e+01   -4.019941e+01   -3.469037e+01   -3.443280e+01   -3.528974e+01   -4.244428e+01   -3.446088e+01   -3.649091e+01   -3.679486e+01   -3.991254e+01   -4.062543e+01   -3.679609e+01   -3.981488e+01   -3.818891e+01   -3.560956e+01   -3.373456e+01   -3.951459e+01   -3.659589e+01   -3.333539e+01   
           29.250000  -3.500080e+01   -3.374470e+01   -4.143391e+01   -3.653645e+01   -3.608479e+01   -3.740314e+01   -4.024494e+01   -3.473591e+01   -3.447834e+01   -3.533527e+01   -4.248981e+01   -3.450642e+01   -3.653645e+01   -3.684040e+01   -3.995808e+01   -4.067097e+01   -3.684162e+01   -3.986042e+01   -3.823444e+01   -3.565510e+01   -3.378010e+01   -3.956013e+01   -3.664143e+01   -3.338093e+01   
